lang_pair,key_word,translation,POS,SIPlang,Endirection,l1_wordlength,l2_wordlength,tt_seen_p,tt_right_p,nr_grammar_tags,this_POS_prop,propcorr_p,userexperience_log,ld,human_conc,neighbour_overlap,local_alignment_d1,local_alignment_d2,local_alignment_avg,local_alignment_diff,semantic_density_l1,semantic_density_l2,semantic_density_diff,conc_est_l2,conc_est_l1,l2_freq_wfzipf,l1_freq_wfzipf,l2_nrsynsets_wn,l1_nrsynsets_wn,wordexperience_log,userexperience_log,l1_nrsynsets_log,l2_nrsynsets_log,diff_l1_minus_l2_semantic_density,diff_l1_minus_l2_nrsynsets_log,diff_l1_minus_l2_freq_wfzipf
pt_from_en,rosa,pink,Adjective,pt,speakers,4,4,6.0078125,5.390625,2,0.995209581,0.898045748,1568.796875,0,3.93,23,0.705034468,0.683335499,0.694184983,0.021698969,251.7468196,271.786236,-20.03941645,3.386359486,3.443165103,4.67,4.46,5,7,1.72815211,7.001490623,2.079441542,1.791759469,-20.03941645,0.287682072,-0.21
pt_from_en,rosto,face,Noun,pt,speakers,4,5,6,5,1,1,0.833333333,2721,0,4.87,17,0.36596957,0.14760328,0.256786425,0.21836629,357.0089014,326.028905,30.97999635,3.898308489,3.457826679,4.87,5.45,8,22,1.791759469,7.908754739,3.135494216,2.197224577,30.97999635,0.938269639,0.58
pt_from_en,rota,route,Noun,pt,speakers,5,4,3,1,1,1,0.333333333,222,0.6,3.88,21,0.420078892,0.447109639,0.433594265,-0.027030747,258.831015,238.2281554,20.60285956,3.641072844,3.382102381,4.42,4.7,1,5,1.098612289,5.402677382,1.791759469,0.693147181,20.60285956,1.098612289,0.28
pt_from_en,roubar,steal,Verb,pt,speakers,5,6,5.545454545,4.727272727,1,1,0.808916084,2536.727273,0.167,3.28,20,0.536266936,0.469403443,0.50283519,0.066863493,338.7140214,310.9456248,27.7683966,3.240554331,3.134449052,4.5,4.43,11,5,1.584588184,7.525695866,1.791759469,2.48490665,27.7683966,-0.693147181,-0.07
pt_from_en,roupa,clothes,Noun,pt,speakers,7,5,5.167938931,4.633587786,1,1,0.896479242,1668.70229,0.143,4.76,23,0.661999592,0.45141338,0.556706486,0.210586212,342.3760479,339.3286214,3.047426518,4.415728884,3.719908217,4.77,4.72,10,4,1.580933773,7.034027348,1.609437912,2.397895273,3.047426518,-0.78845736,-0.05
pt_from_en,roxo,purple,Adjective,pt,speakers,6,4,4.40776699,3.708737864,1,1,0.854311142,1572.718447,0.167,4.04,25,0.81135736,0.71601694,0.76368715,0.095340421,254.3220314,257.5347904,-3.212759042,3.684600567,3.460599135,3.8,4.29,3,7,1.443624024,7.007335514,2.079441542,1.386294361,-3.212759042,0.693147181,0.49
pt_from_en,rua,street,Noun,pt,speakers,6,3,6.777777778,5.444444444,1,1,0.797089947,2507.777778,0.167,4.75,19,0.712746961,0.778307624,0.745527293,-0.065560663,279.5861331,260.5742066,19.01192652,3.785933751,3.554795652,5.32,5.21,4,5,1.800336096,7.580584216,1.791759469,1.609437912,19.01192652,0.182321557,-0.11
pt_from_en,ruído,noise,Noun,pt,speakers,5,5,4.5,4,1,1,0.916666667,1570,0,3.52,20,0.545087073,0.459533781,0.502310427,0.085553292,298.9313606,292.5288793,6.402481265,3.062599951,3.310301166,3.9,4.54,6,7,1.445185879,7.160710863,2.079441542,1.945910149,6.402481265,0.133531393,0.64
pt_from_en,rumo,heading,Noun,pt,speakers,7,4,4,3,1,1,0.75,1138,0,3.1,14,0.371093782,0.027611385,0.199352584,0.343482397,295.0919076,269.3878081,25.70409952,2.737807678,3.123916592,4.48,4.48,1,12,1.386294361,7.037027615,2.564949357,0.693147181,25.70409952,1.871802177,0
pt_from_en,sábado,saturday,Noun,pt,speakers,8,6,4.868421053,4.394736842,1,1,0.92664806,2064.368421,0.25,3.07,17,0.676490836,0.775086489,0.725788662,-0.098595652,284.8884703,286.8868355,-1.998365202,3.172145552,3.273145592,4.93,4.87,2,1,1.435901935,7.221687418,0.693147181,1.098612289,-1.998365202,-0.405465108,-0.06
pt_from_en,sabão,soap,Noun,pt,speakers,4,5,3.4,3,1,1,0.866666667,3007.6,0.2,4.93,10,0.058515242,-0.336291298,-0.138888028,0.39480654,295.0675017,245.069218,49.99828372,4.038386802,3.626061276,3.65,4.15,1,4,1.213685118,7.664953455,1.609437912,0.693147181,49.99828372,0.916290732,0.5
pt_from_en,saber,know,Verb,pt,speakers,4,5,6.088495575,5.610619469,1,1,0.909428327,1651.044248,0,1.59,15,0.420356375,0.291050509,0.355703442,0.129305866,391.1983766,398.1318034,-6.933426727,2.537428798,2.887744416,5.67,6.11,4,12,1.648331559,6.991166669,2.564949357,1.609437912,-6.933426727,0.955511445,0.44
pt_from_en,sabor,flavor,Noun,pt,speakers,6,5,6,6,1,1,1,587,0.5,3.55,29,0.520789484,0.191273455,0.35603147,0.329516029,287.3449239,294.9958701,-7.650946199,2.983812638,3.300654106,4.29,3.87,5,4,1.791759469,6.37502482,1.609437912,1.791759469,-7.650946199,-0.182321557,-0.42
pt_from_en,sacada,balcony,Noun,pt,speakers,7,6,4.5,3.9,1,1,0.863214286,2201,0.286,4.68,27,0.442792546,0.401750172,0.422271359,0.041042374,308.7394115,296.9086784,11.83073314,3.535077762,3.805876381,3.19,3.8,2,2,1.467853647,7.309777459,1.098612289,1.098612289,11.83073314,0,0.61
pt_from_en,saia,skirt,Noun,pt,speakers,5,4,5.418439716,4.85106383,1,1,0.898998086,1671.836879,0.4,4.82,20,0.648112123,0.590970697,0.61954141,0.057141426,342.0341086,290.5100945,51.52401408,4.014374599,3.635313853,4.46,3.86,1,8,1.59873829,7.087740581,2.197224577,0.693147181,51.52401408,1.504077397,-0.6
pt_from_en,saída,departure,Noun,pt,speakers,9,5,4,4,1,1,1,1138,0.111,3.07,11,0.209961416,0.177413271,0.193687344,0.032548145,290.5705199,290.3754192,0.195100708,2.967071091,3.02453264,4.87,4.31,2,3,1.386294361,7.037027615,1.386294361,1.098612289,0.195100708,0.287682072,-0.56
pt_from_en,sair,leave,Verb,pt,speakers,5,4,5.923076923,4.923076923,1,1,0.825749251,1716.615385,0.2,3.25,11,0.255420731,0.231618918,0.243519824,0.023801813,408.958365,348.3033547,60.65501023,3.057929539,2.976145877,5.48,5.33,5,17,1.644754435,7.049881121,2.890371758,1.791759469,60.65501023,1.098612289,-0.15
pt_from_en,sal,salt,Noun,pt,speakers,4,3,6.325842697,5.928838951,1,1,0.936621104,1617.250936,0.75,4.89,24,0.422451924,0.053001193,0.237726558,0.36945073,269.6986503,256.3198944,13.37875587,3.798006683,3.586383588,4.42,4.58,2,9,1.754925661,7.10694972,2.302585093,1.098612289,13.37875587,1.203972804,0.16
pt_from_en,sala,room,Noun,pt,speakers,4,4,3.666666667,3.5,1,1,0.966666667,2952.5,0,4.79,24,0.437408663,0.378480583,0.407944623,0.058928081,285.8541795,332.4211801,-46.56700058,4.198478959,3.696648186,5.16,5.37,10,5,1.279643917,7.763340423,1.791759469,2.397895273,-46.56700058,-0.606135804,0.21
pt_from_en,salada,salad,Noun,pt,speakers,5,6,5.951672862,5.137546468,1,1,0.858765761,1553.375465,0.833,4.97,24,0.4140805,0.512023366,0.463051933,-0.097942866,314.4260413,292.4237279,22.00231345,3.561565177,3.774074804,3.75,4.07,1,1,1.693360661,7.063653615,0.693147181,0.693147181,22.00231345,0,0.32
pt_from_en,saltar,jump,Verb,pt,speakers,4,6,3,3,1,1,1,4563,0,4.52,12,0.527117891,0.388405874,0.457761883,0.138712017,349.5434388,279.6743607,69.8690781,3.675982821,3.431652768,3.84,4.66,7,21,1.098612289,8.425735581,3.091042453,2.079441542,69.8690781,1.011600912,0.82
pt_from_en,salto,jump,Noun,pt,speakers,4,5,6,6,1,1,1,2930,0,4.52,7,0.659281717,0.65835529,0.658818503,0.000926427,264.9912122,279.6743607,-14.6831485,3.82366229,3.431652768,4.38,4.66,7,21,1.791759469,7.982757702,3.091042453,2.079441542,-14.6831485,1.011600912,0.28
pt_from_en,salvar,save,Verb,pt,speakers,4,6,3.714285714,3.571428571,1,1,0.976190476,2593.285714,0.5,2.36,17,0.300389048,0.249534402,0.274961725,0.050854645,362.8958199,325.3386477,37.55717225,2.553310985,3.058887022,4.69,5.09,3,12,1.279828192,7.416494356,2.564949357,1.386294361,37.55717225,1.178654996,0.4
pt_from_en,sandália,sandal,Noun,pt,speakers,6,8,4.204545455,4.079545455,1,1,0.968957431,1800.818182,0.625,4.68,20,0.667002891,0.378508515,0.522755703,0.288494376,295.0922647,226.7834776,68.30878705,4.155009268,3.760224179,2.67,2.81,2,1,1.366491846,7.107314308,0.693147181,1.098612289,68.30878705,-0.405465108,0.14
pt_from_en,sanduíche,sandwich,Noun,pt,speakers,8,9,14.27380952,12.75714286,1,1,0.89035035,1473.171429,0.667,4.9,27,0.657460694,0.582142364,0.619801529,0.07531833,290.9577304,251.6200662,39.3376642,4.016845314,3.649632831,3.35,4.12,1,3,2.50082083,6.972085899,1.386294361,0.693147181,39.3376642,0.693147181,0.77
pt_from_en,sangue,blood,Noun,pt,speakers,5,6,5,5,1,1,1,2721,0,4.86,20,0.38567147,0.556258347,0.470964908,-0.170586878,296.7073868,286.5609252,10.1464616,3.709275405,3.576615433,4.98,5.14,3,6,1.609437912,7.908754739,1.945910149,1.386294361,10.1464616,0.559615788,0.16
pt_from_en,sapato,shoe,Noun,pt,speakers,4,6,5.316176471,5.066176471,1,1,0.955651314,1677.176471,0.167,4.97,17,0.41688654,0.231069734,0.323978137,0.185816806,332.1438512,285.0331451,47.11070617,4.524390008,4.024724808,3.94,4.16,2,5,1.592311363,7.066332381,1.791759469,1.098612289,47.11070617,0.693147181,0.22
pt_from_en,saúde,health,Noun,pt,speakers,6,5,4,2,1,1,0.5,82,0.167,2.28,23,0.526355099,0.592515274,0.559435187,-0.066160175,284.9815501,284.1371528,0.844397326,2.846192507,3.107884467,5.3,5.4,3,2,1.386294361,4.406719247,1.098612289,1.386294361,0.844397326,-0.287682072,0.1
pt_from_en,se,if,Adverb,pt,speakers,2,2,13.84158416,12.6039604,2,0.90649536,0.893645774,1922.80198,0,1.19,13,0.199977442,0.036723691,0.118350566,0.163253752,351.9820886,395.3890328,-43.40694419,2.70955549,2.852818196,6.99,6.47,1,0,2.428494435,7.16406064,0,0.693147181,-43.40694419,-0.693147181,-0.52
pt_from_en,seção,section,Noun,pt,speakers,7,5,4,3,1,1,0.75,1138,0.429,3.24,15,0.640106579,0.379882096,0.509994337,0.260224483,278.3192099,255.3447446,22.9744653,3.07608754,3.36206532,4.56,5.09,2,15,1.386294361,7.037027615,2.772588722,1.098612289,22.9744653,1.673976434,0.53
pt_from_en,secar,dry,Verb,pt,speakers,3,5,3.5,3.5,1,1,1,1776.166667,0,3.25,13,0.033542298,0.249754581,0.141648439,-0.216212283,371.2093211,292.6912431,78.51807801,4.24622851,3.309783807,3.68,4.72,2,19,1.242453325,6.915959665,2.995732274,1.098612289,78.51807801,1.897119985,1.04
pt_from_en,seco,dry,Adjective,pt,speakers,3,4,4.0625,3.8125,1,1,0.925,2068.375,0,3.77,18,0.449139705,0.476787437,0.462963571,-0.027647732,295.5715096,292.6912431,2.880266537,3.357784608,3.309783807,4.19,4.72,1,19,1.356989666,7.263319194,2.995732274,0.693147181,2.880266537,2.302585093,0.53
pt_from_en,secretaria,secretary,Noun,pt,speakers,9,10,3.333333333,2.666666667,1,1,0.805555556,3007,0.8,4.54,12,0.467643833,0.577388875,0.522516354,-0.109745042,274.949014,244.2553963,30.69361762,3.29779079,3.388771915,4.59,4.89,2,4,1.194506313,7.778705144,1.609437912,1.098612289,30.69361762,0.510825624,0.3
pt_from_en,secretário,secretary,Noun,pt,speakers,9,10,4.482758621,4.206896552,1,1,0.936206897,2122.413793,0.7,4.54,26,0.685091546,0.653008492,0.669050019,0.032083054,259.4049042,244.2553963,15.14950791,3.629274933,3.388771915,4.77,4.89,3,4,1.44453176,7.340212146,1.609437912,1.386294361,15.14950791,0.223143551,0.12
pt_from_en,século,century,Noun,pt,speakers,7,6,4.482758621,4.137931034,1,1,0.929219601,2200.551724,0.143,2.83,15,0.292829743,0.476998455,0.384914099,-0.184168712,274.5666925,253.004485,21.5622075,2.68652655,3.105910175,5.03,5.12,3,2,1.382814235,7.185929845,1.098612289,1.386294361,21.5622075,-0.287682072,0.09
pt_from_en,segredo,secret,Noun,pt,speakers,6,7,4,4,1,1,1,2468,0.571,2.19,15,0.412933611,0.015570463,0.214252037,0.397363147,327.3892093,290.9288618,36.46034743,3.095162918,3.152585777,4.66,4.94,3,14,1.386294361,7.811163385,2.708050201,1.386294361,36.46034743,1.32175584,0.28
pt_from_en,seguir,follow,Verb,pt,speakers,6,6,5.244444444,4.711111111,1,1,0.894012346,2244.822222,0,2.83,10,-0.116782984,0.275888364,0.07955269,-0.392671348,314.9303804,339.5107668,-24.58038638,2.610117063,3.099778999,5.24,5.16,7,24,1.501073789,7.470664678,3.218875825,2.079441542,-24.58038638,1.139434283,-0.08
pt_from_en,segundo,second,Noun,pt,speakers,6,7,4.236842105,3.842105263,2,0.808383234,0.919911621,2389.789474,0.571,3.3,14,0.78256559,0.7769916,0.779778595,0.005573989,287.5365981,311.6548225,-24.11822437,2.53030922,3.078027445,5.72,5.64,10,15,1.351207626,7.422106836,2.772588722,2.397895273,-24.11822437,0.374693449,-0.08
pt_from_en,seguro,insurance,Adjective,pt,speakers,9,6,4.125,3.625,1,1,0.877083333,2267.875,0.222,2.86,9,0.056268449,0.381119678,0.218694063,-0.324851229,330.4665698,269.5459975,60.92057231,2.556203357,3.187245417,4.83,4.84,5,3,1.391467643,7.174886922,1.386294361,1.791759469,60.92057231,-0.405465108,0.01
pt_from_en,seis,six,Adjective,pt,speakers,3,4,5,4.111111111,1,1,0.802513228,2273.111111,0.5,3.43,31,0.96367419,0.965361595,0.964517892,-0.001687406,299.2046475,306.618769,-7.414121515,2.785599685,3.155377657,5.25,5.29,1,3,1.548534157,7.41081582,1.386294361,0.693147181,-7.414121515,0.693147181,0.04
pt_from_en,seleção,selection,Noun,pt,speakers,9,7,5.5,4.5,1,1,0.875,2825.5,0.556,2.34,3,0.178497989,0.570133478,0.374315733,-0.39163549,248.7402649,267.7545724,-19.0143075,2.763251979,2.970819226,4.86,4.63,2,5,1.589026915,7.94575622,1.791759469,1.098612289,-19.0143075,0.693147181,-0.23
pt_from_en,sem,without,Functionword,pt,speakers,7,3,7.953846154,6.738461538,1,1,0.878832145,2042.384615,0,2.15,22,0.28436529,0.153020094,0.218692692,0.131345197,345.5725302,350.262655,-4.690124823,2.428172668,2.862646472,6.14,5.7,3,0,1.847162712,7.247783385,0,1.386294361,-4.690124823,-1.386294361,-0.44
pt_from_en,semana,week,Noun,pt,speakers,4,6,5.486486486,4.891891892,1,1,0.91320003,2274.810811,0.167,3.48,18,0.566763435,0.761696255,0.664229845,-0.19493282,304.4799919,301.0137532,3.466238649,3.070578175,3.265840799,5.55,5.51,3,3,1.56958621,7.308083734,1.386294361,1.386294361,3.466238649,0,-0.04
pt_from_en,semestre,semester,Noun,pt,speakers,8,8,3,2.5,1,1,0.833333333,1271,0.75,3.07,12,0.309338808,0.29805911,0.303698959,0.011279698,311.0977035,280.2217652,30.87593834,2.892097436,3.178106547,4.15,3.98,2,2,1.098612289,7.1420541,1.098612289,1.098612289,30.87593834,0,-0.17
pt_from_en,sempre,always,Adverb,pt,speakers,6,6,10.33333333,9.291666667,1,1,0.889299242,2278.208333,0,1.71,21,0.308592337,0.143180578,0.225886458,0.165411759,412.5389617,422.2767906,-9.737828889,2.439941281,2.812917967,5.96,5.75,5,5,2.227671545,7.446330061,1.791759469,1.791759469,-9.737828889,0,-0.21
pt_from_en,senão,otherwise,Functionword,pt,speakers,9,5,6.575757576,5.863636364,1,1,0.882369208,1842.909091,0.111,1.57,15,0.087361486,-0.161749054,-0.037193784,0.249110539,414.6462448,380.9147551,33.73148967,2.308444138,2.892906694,4.6,4.87,0,3,1.688994711,7.222645576,1.386294361,0,33.73148967,1.386294361,0.27
pt_from_en,senha,password,Noun,pt,speakers,8,5,3,3,1,1,1,1138,0.125,3.83,12,0.605797786,0.401175793,0.50348679,0.204621993,317.1381507,272.1930904,44.94506026,3.677419231,3.308979654,4.25,4.17,1,1,1.098612289,7.037027615,0.693147181,0.693147181,44.94506026,0,-0.08
pt_from_en,senhor,sir,Noun,pt,speakers,3,6,3.6,3.6,1,1,1,3096.2,0.333,3.1,14,0.188162352,0.191600374,0.189881363,-0.003438022,263.399944,242.7398398,20.66010425,3.316055428,3.160790598,5.42,5.04,8,2,1.258313828,7.982857098,1.098612289,2.197224577,20.66010425,-1.098612289,-0.38
pt_from_en,sentar,sit,Verb,pt,speakers,3,6,4.444444444,3.777777778,1,1,0.844444444,2900.888889,0.333,3.76,17,-0.006175241,0.36532036,0.17957256,-0.371495601,366.2565252,302.5371298,63.71939538,3.631895625,3.412003697,4.33,4.89,3,10,1.437262097,7.579339175,2.397895273,1.386294361,63.71939538,1.011600912,0.56
pt_from_en,sentido,sense,Noun,pt,speakers,5,7,5,3,1,1,0.6,2930,0.429,2.61,11,0.424981544,0.079330086,0.252155815,0.345651458,312.9279641,369.9918392,-57.06387501,2.573998615,2.867884314,5.18,5.21,5,9,1.609437912,7.982757702,2.302585093,1.791759469,-57.06387501,0.510825624,0.03
pt_from_en,sentimento,sentiment,Noun,pt,speakers,9,10,4,4,1,1,1,2930,0.9,2.1,11,0.464836682,0.404051403,0.434444042,0.06078528,347.6122917,305.5577071,42.0545846,2.391020496,2.910936848,4.75,4,3,2,1.386294361,7.982757702,1.098612289,1.386294361,42.0545846,-0.287682072,-0.75
pt_from_en,sentir,feel,Verb,pt,speakers,4,6,5.547169811,4.905660377,1,1,0.888334831,1926.301887,0.167,1.68,10,0.12820049,0.234203835,0.181202162,-0.106003345,392.9456959,365.2010699,27.744626,2.527088109,2.79525093,5.15,5.65,4,17,1.588759018,7.242739965,2.890371758,1.609437912,27.744626,1.280933845,0.5
pt_from_en,ser,be,Verb,pt,speakers,2,3,53.40291751,47.78923541,1,1,0.888262919,655.5754527,0.333,1.93,14,0.412448842,0.408867966,0.410658404,0.003580875,369.9938816,370.3627256,-0.368843956,2.349033132,2.908566039,6.49,6.8,8,14,3.553586134,5.914904631,2.708050201,2.197224577,-0.368843956,0.510825624,0.31
pt_from_en,série,series,Noun,pt,speakers,6,5,3,3,1,1,1,4563,0.667,2.92,13,0.670930464,0.382254334,0.526592399,0.288676129,269.2718312,283.3956584,-14.12382728,2.893365142,3.195973286,5.33,5.27,4,7,1.098612289,8.425735581,2.079441542,1.609437912,-14.12382728,0.470003629,-0.06
pt_from_en,sério,serious,Adjective,pt,speakers,7,5,4,4,1,1,1,2930,0.571,2.1,8,0.233978072,0.22845221,0.231215141,0.005525862,374.0011062,353.4482258,20.55288038,2.357898248,2.8121699,5.18,5.13,4,6,1.386294361,7.982757702,1.945910149,1.609437912,20.55288038,0.336472237,-0.05
pt_from_en,serpente,snake,Noun,pt,speakers,5,8,5.893835616,5.332191781,1,1,0.900272166,1415.311644,0.25,5,18,0.39259249,0.527186154,0.459889322,-0.134593664,279.0928222,264.7679334,14.32488879,3.624903937,3.732870515,3.76,4.19,1,8,1.670990941,6.962818569,2.197224577,0.693147181,14.32488879,1.504077397,0.43
pt_from_en,servir,serve,Verb,pt,speakers,5,6,5.647058824,4.941176471,1,1,0.883053221,2062.058824,0.667,3.32,17,0.294742134,0.25524811,0.274995122,0.039494023,326.7468496,270.3698629,56.37698666,2.573103575,3.033937327,4.67,4.84,5,16,1.633426724,7.266209111,2.833213344,1.791759469,56.37698666,1.041453875,0.17
pt_from_en,sessão,session,Noun,pt,speakers,7,6,5,3,1,1,0.6,522,0.714,2.58,18,0.455592309,0.437971161,0.446781735,0.017621148,274.1784326,270.7900907,3.38834192,3.174295834,3.406867355,4.65,4.66,2,4,1.609437912,6.257667588,1.609437912,1.098612289,3.38834192,0.510825624,0.01
pt_from_en,sessenta,sixty,Adjective,pt,speakers,5,8,3.1,2.9,1,1,0.933333333,2447.7,0.25,3.56,32,0.920078255,0.957014526,0.938546391,-0.036936271,300.5211917,277.9304092,22.59078254,2.961685018,3.208627379,4.14,3.95,0,2,1.127380496,7.612244731,1.098612289,0,22.59078254,1.098612289,-0.19
pt_from_en,sete,seven,Adjective,pt,speakers,5,4,5,4.833333333,1,1,0.958333333,2904.666667,0.6,3.72,31,0.944091291,0.963336895,0.953714093,-0.019245604,266.2887086,296.4688601,-30.1801515,3.04177131,3.136708196,5.06,5.08,2,3,1.578270495,7.853117152,1.386294361,1.098612289,-30.1801515,0.287682072,0.02
pt_from_en,setembro,september,Noun,pt,speakers,9,8,6.538461538,6.038461538,1,1,0.933898046,2391.461538,0.667,3.81,23,0.94961161,0.951921772,0.950766691,-0.002310162,265.9558698,277.9999284,-12.04405865,2.686309976,3.049356233,5.24,5.13,2,1,1.790684766,7.3890845,0.693147181,1.098612289,-12.04405865,-0.405465108,-0.11
pt_from_en,setenta,seventy,Adjective,pt,speakers,7,7,5.5,5.125,1,1,0.930059524,2580.875,0.714,3.36,32,0.918898062,0.947349178,0.93312362,-0.028451116,285.0590869,266.6989336,18.36015335,2.693465603,3.127390119,4.04,3.78,0,2,1.683350473,7.608085682,1.098612289,0,18.36015335,1.098612289,-0.26
pt_from_en,sétimo,seventh,Functionword,pt,speakers,7,6,3.6,3.2,1,1,0.883333333,2593.2,0.143,3.9,20,0.686884032,0.864194149,0.77553909,-0.177310116,244.1342378,249.7080348,-5.573796943,2.635008805,3.127892393,3.87,4.25,3,4,1.271221532,7.745690645,1.609437912,1.386294361,-5.573796943,0.223143551,0.38
pt_from_en,setor,sector,Noun,pt,speakers,6,5,3,3,1,1,1,2721,0.833,3.41,19,0.475434281,0.620232351,0.547833316,-0.14479807,290.3553084,254.0515224,36.30378598,3.288792397,3.174635631,4.78,4.75,3,6,1.098612289,7.908754739,1.945910149,1.386294361,36.30378598,0.559615788,-0.03
pt_from_en,seu,your,Functionword,pt,speakers,4,3,20.59033613,18.19537815,2,0.912394681,0.87857785,1376.829832,0.25,2.37,2,-0.064313699,0.048889639,-0.00771203,-0.113203338,382.3454134,331.9603296,50.38508378,2.753965209,3.020218058,6.48,6.48,1,0,2.688501257,6.849039364,0,0.693147181,50.38508378,-0.693147181,0
pt_from_en,si,yes,Functionword,pt,speakers,3,2,3.666666667,3,1,1,0.805555556,2399,0,2.14,7,0.016119893,0.233444037,0.124781965,-0.217324144,277.8122951,279.4607863,-1.648491207,2.59305352,2.889606753,5.34,5.5,1,1,1.290400337,7.594856643,0.693147181,0.693147181,-1.648491207,0,0.16
pt_from_en,significar,mean,Verb,pt,speakers,4,10,4.166666667,3.833333333,1,1,0.933333333,2273.166667,0.1,1.85,7,0.330443028,0.323162558,0.326802793,0.00728047,346.5398641,348.4139917,-1.8741276,2.44638341,2.958730642,4.04,5.53,4,16,1.401972113,7.486640242,2.833213344,1.609437912,-1.8741276,1.223775432,1.49
pt_from_en,silêncio,silence,Noun,pt,speakers,7,8,4,4,1,1,1,2468,0.625,3.33,18,0.510023943,0.459905746,0.484964845,0.050118197,333.9402316,318.6812799,15.25895179,2.824810022,3.199702244,4.87,4.47,3,6,1.386294361,7.811163385,1.945910149,1.386294361,15.25895179,0.559615788,-0.4
pt_from_en,sim,yes,Adverb,pt,speakers,3,3,9.297101449,8.934782609,1,1,0.955058391,1196.458937,0,2.14,14,0.049240986,-0.085878967,-0.01831899,0.135119954,342.9855392,279.4607863,63.52475282,2.483080566,2.889606753,5.76,5.5,1,1,2.050254503,6.571771417,0.693147181,0.693147181,63.52475282,0,-0.26
pt_from_en,simples,simple,Adjective,pt,speakers,6,7,8.153846154,7.230769231,1,1,0.888278388,2921.769231,0.857,1.62,15,0.348752806,0.1478017,0.248277253,0.200951106,322.6840052,342.4252792,-19.74127405,2.471906875,2.899552394,5.15,5.11,1,9,1.828544115,7.492913079,2.302585093,0.693147181,-19.74127405,1.609437912,-0.04
pt_from_en,simplesmente,simply,Adverb,pt,speakers,6,12,5.2,4,1,1,0.760942761,3136.2,0.417,1.83,18,0.135699005,0.161995495,0.14884725,-0.02629649,322.9970967,402.2046792,-79.20758257,2.477257986,2.862976523,5.11,5.05,2,4,1.554081483,7.57603175,1.609437912,1.098612289,-79.20758257,0.510825624,-0.06
pt_from_en,sinal,signal,Noun,pt,speakers,6,5,4,3,1,1,0.8,833.5,0.833,3.86,7,0.712830015,0.585491056,0.649160536,0.127338959,316.488121,272.6458962,43.84222487,3.067624916,3.287495662,4.97,4.62,9,6,1.354025101,6.654008023,1.945910149,2.302585093,43.84222487,-0.356674944,-0.35
pt_from_en,sindicato,syndicate,Noun,pt,speakers,9,9,4.428571429,4.142857143,1,1,0.943877551,2871.142857,0.778,2.33,8,0.226299524,0.239996948,0.233148236,-0.013697424,254.6499529,252.2642813,2.385671611,3.432533609,3.274344353,4.35,3.46,2,6,1.441968183,7.910346621,1.945910149,1.098612289,2.385671611,0.84729786,-0.89
pt_from_en,síntese,synthesis,Noun,pt,speakers,9,7,6,5,1,1,0.857142857,1570,0.556,1.54,21,0.508891219,0.421574524,0.465232871,0.087316695,284.2913873,257.8504468,26.44094052,2.649390939,3.086850871,3.89,3.85,2,3,1.777674031,7.160710863,1.386294361,1.098612289,26.44094052,0.287682072,-0.04
pt_from_en,sintoma,symptom,Noun,pt,speakers,7,7,4,1.5,1,1,0.366666667,1401.5,0.429,3.19,23,0.405727689,0.564293492,0.48501059,-0.158565803,321.8910318,294.0594367,27.83159514,3.340814876,3.079366186,3.56,3.71,2,2,1.354025101,6.157736993,1.098612289,1.098612289,27.83159514,0,0.15
pt_from_en,sistema,system,Noun,pt,speakers,6,7,3,3,1,1,1,222,0.714,2.94,16,0.322950139,0.774622446,0.548786293,-0.451672307,267.9147721,259.5481378,8.366634311,2.829011066,3.16477602,5.53,5.58,8,9,1.098612289,5.402677382,2.302585093,2.197224577,8.366634311,0.105360516,0.05
pt_from_en,só,only,Adverb,pt,speakers,4,2,6.45,6.25,1,1,0.966987179,2611.65,0,2.41,14,0.465431669,0.096324799,0.280878234,0.36910687,467.0400461,405.4253872,61.61465887,2.511505444,2.918748376,6.24,6.14,2,9,1.810789694,7.439578957,2.302585093,1.098612289,61.61465887,1.203972804,-0.1
pt_from_en,soar,sound,Verb,pt,speakers,5,4,3,3,1,1,1,2817.333333,0.4,2.79,11,0.435988171,0.467603937,0.451796054,-0.031615766,296.5574438,287.4600987,9.097345034,2.728890763,3.248235484,3.57,5.14,8,24,1.098612289,7.765629895,3.218875825,2.197224577,9.097345034,1.021651248,1.57
pt_from_en,sobre,about,Functionword,pt,speakers,5,5,7.892857143,5.857142857,1,1,0.782882751,2203.071429,0,1.77,7,0.007730449,0.043287328,0.025508888,-0.035556879,338.2366272,339.4010407,-1.164413542,2.900483759,3.096691743,6.3,6.38,1,8,1.775727596,7.243822651,2.197224577,0.693147181,-1.164413542,1.504077397,0.08
pt_from_en,sobrenome,surname,Noun,pt,speakers,7,9,4.586206897,4.310344828,1,1,0.933333333,2299.172414,0.556,2.79,20,0.648469236,0.280876699,0.464672968,0.367592537,251.245716,196.0332568,55.21245914,2.985067723,3.132197917,4.11,3.48,2,1,1.448742394,7.427537566,0.693147181,1.098612289,55.21245914,-0.405465108,-0.63
pt_from_en,sobrinho,nephew,Noun,pt,speakers,6,8,3.818181818,3.727272727,1,1,0.96969697,2262.909091,0,4.48,26,0.793811499,0.85952964,0.82667057,-0.065718142,285.1406879,250.4241564,34.71653146,3.381839386,3.37388595,4.17,4.03,2,1,1.296665998,7.392279741,0.693147181,1.098612289,34.71653146,-0.405465108,-0.14
